id	text	label
6956	i would like to listen to this mornings mike and mike podcast	play/podcasts
6957	can i see my facebook feed	social/query
6958	show current track in music player	music/settings
6959	look for a radio station called rhythm on the frequency one	play/radio
6960	tweet long wait time and unprofessional employees	social/post
6961	please could you tell me once more.	general/repeat
6962	give me charles telephone number	email/querycontact
6963	speak as loud as you can	audio/volume_up
6964	alarm status	alarm/query
6965	you are so helpful, thank you so much.	general/praise
6966	what are the names of the lists that i have created	lists/query
6967	can you tell me what the items on my grocery list are	lists/query
6968	play most recent podcast upload	play/podcasts
6969	when will my alarm go off in the morning	alarm/query
6970	that is excellent.	general/affirm
6971	will you tell me that once more please.	general/repeat
6972	the song you are playing is amazing	music/likeness
6973	give me details of my twitter handle profile including the total number of followers	social/query
6974	give me the news on donald trump	news/query
6975	reserve a taxi	transport/taxi
6976	open the list	lists/query
6977	i need a taxi to take me to the airport please	transport/taxi
6978	can you make coffee	iot/coffee
6979	what's happening with the hurricane in the gulf	news/query
6980	what are the coordinates of everest	qa/factoid
6981	what do they have going on at young circle this week	recommendation/events
6982	increase volume by one	audio/volume_up
6983	get me up at eight am	alarm/set
6984	please modify the wrong command.	general/negate
6985	see if john is available for a meeting on Monday	calendar/set
6986	what is the sum of fifteen ninety nine dollars and six sixty five dollars	qa/maths
6987	what is rock sand	qa/definition
6988	olly please just cancel.	general/commandstop
6989	local show	recommendation/events
6990	what is the price for marvel	qa/stock
6991	what awards did erica grebe win last night	qa/factoid
6992	it's amazing job, thank you very much, olly.	general/praise
6993	can you please check and confirm the detail.	general/confirm
6994	send an email to frank and ask them what the weather going to be like this week	email/sendemail
6995	did ashwin joined party yesterday	general/quirky
6996	what did jeff post on the yard sale page	social/query
6997	what you said now was not clear.	general/explain
6998	please reply to my colleagues mail about his query	email/sendemail
6999	what is apple's stock	qa/stock
7000	what does tacobell stand for	qa/definition
7001	what's the latest in my social media	social/query
7002	definition for object name	qa/definition
7003	deactive the socket	iot/wemo_off
7004	mute immediately	audio/volume_mute
7005	what's hot social media topics	social/query
7006	bring me the title of current music	music/query
7007	this is a five star song	music/likeness
7008	when i should leave to office	transport/query
7009	what are movies that are playing near me with high reviews	recommendation/movies
7010	where is steven spielberg living	qa/factoid
7011	i need a recipe for spaghetti	cooking/recipe
7012	will it be rainy tomorrow	weather/query
7013	play jingle bells	play/music
7014	i want to hear what said again.	general/repeat
7015	hey sound is low can you tune it up	audio/volume_up
7016	did you add tomorrow's meeting to my calendar	calendar/query
7017	play the god of small things	play/audiobook
7018	how to make sausage	cooking/recipe
7019	please send a notification when john replies	email/query
7020	say some jokes	general/joke
7021	that's good, thanks.	general/praise
7022	good work, you have done well, olly.	general/praise
7023	can you please confirm what said.	general/confirm
7024	anything interesting happening next friday	calendar/query
7025	turn the music lower	audio/volume_down
7026	make the living room blue	iot/hue_lightchange
7027	tell me the exact count of followers on my twitter handle as of today	social/query
7028	uh no, i think not correct response.	general/negate
7029	wake me up at this time	alarm/set
7030	can you please check what i last said.	general/confirm
7031	any low priced delicacies	takeaway/order
7032	explain me further on what you have said please.	general/explain
7033	traffic report	transport/traffic
7034	hey olly make the lights a little dimmer	iot/hue_lightdim
7035	what is the time in hyderabad	datetime/query
7036	how soon can we expect rain	weather/query
7037	logan	recommendation/movies
7038	please will you shut off.	general/commandstop
7039	please set the alarm for seven	alarm/set
7040	i want to listen to podcast	play/podcasts
7041	what is the difference between the rate of the american dollar and the pound	qa/currency
7042	increase lighting	iot/hue_lightup
7043	unset all alarm which is set	alarm/remove
7044	play wuthering heights from where i left off	play/audiobook
7045	i want to listen to the podcast of the super bowl this past year	play/podcasts
7046	what is the exchange rate between us dollars and bitcoin	qa/currency
7047	is this the correct area code for my boss	email/querycontact
7048	start candy crush	play/game
7049	cancel business meeting on wednesday	calendar/remove
7050	remove pencil from stationary	lists/remove
7051	tell me what is the nicest place to go	recommendation/locations
7052	let us try it one more again please.	general/repeat
7053	which store's got the cheapest three pound beef rump	recommendation/locations
7054	turn on my plug	iot/wemo_on
7055	get me the latest news in new york	news/query
7056	what is that one more time.	general/repeat
7057	order a takeaway sandwich and soup from the italian's	takeaway/order
7058	call vikki	email/querycontact
7059	don't bother.	general/dontcare
7060	play the radio for me	play/radio
7061	dim the living room lights	iot/hue_lightdim
7062	can you feel	general/quirky
7063	please check last thing i said.	general/confirm
7064	i need a good chick flick any thoughts	recommendation/movies
7065	what is the definition of this	qa/definition
7066	start the podcast i was last listening to	play/podcasts
7067	define love without invoking the term love	qa/definition
7068	tell me about current status of sunderland vs liverpool match	news/query
7069	hey can you please make me a creamy coffee	iot/coffee
7070	hey order two wings with french fries from the chinese food store	takeaway/order
7071	what on my play list	lists/query
7072	turn volume up to highest level	audio/volume_up
7073	what happened to the dow jones today	qa/stock
7074	should i bring warm clothes	weather/query
7075	minimize the light power	iot/hue_lightdim
7076	turn off the light in the living room	iot/hue_lightoff
7077	yeap.	general/affirm
7078	there is a pile of torn paper on the rug to suck up	iot/cleaning
7079	yeah exact response.	general/affirm
7080	can you please explain more on last sentence to me.	general/explain
7081	order a double bacon cheeseburger with bacon an white american cheese	takeaway/order
7082	what's a movie in theaters that doesn't suck	recommendation/movies
7083	clear the list	lists/remove
7084	how is coca cola stock doing today	qa/stock
7085	make my lights blue	iot/hue_lightchange
7086	what's the funniest joke	general/joke
7087	i'd like a cup of coffee please	iot/coffee
7088	play country music	play/music
7089	how many contacts are there named john	email/querycontact
7090	resume the reading of the french lesson	play/audiobook
7091	does fridays do takeaway	takeaway/query
7092	tell me the last spoke one more time.	general/repeat
7093	what day is it on fifth december	datetime/query
7094	best energy food for gym	cooking/recipe
7095	how to make chicken tikka	cooking/recipe
7096	please would you cancel it.	general/commandstop
7097	what is the recipe for apple pie	cooking/recipe
7098	check currencies	qa/currency
7099	turn on my robot vacuum cleaner now	iot/cleaning
